ischair,crs,odepartment,action,position,type,udepartment,crstaught,crstaken,
ischair,crs,odepartment,action,position,type,udepartment,crstaught,crstaken
na,cs101,registrar,setstatus,staff,roster,ee,ee101,ee601
na,cs101,ee,setstatus,advisor,roster,ee,cs602,cs101
na,cs602,cs,setstatus,advisor,roster,registrar,cs601,ee601
true,ee601,cs,checkstatus,advisor,roster,ce,ee601,cs602
true,ee101,admissions,checkstatus,student,gradebook,ce,cs101,cs101
na,cs601,ce,write,faculty,application,registrar,ee101,ee101
na,cs601,ce,setstatus,student,transcript,cs,cs601,ee601
true,cs601,ce,write,faculty,gradebook,ce,cs601,cs601
true,ee601,admissions,checkstatus,student,roster,cs,cs601,ee101
na,ee101,cs,addscore,faculty,gradebook,cs,ee101,ee101
true,ee101,cs,write,advisor,roster,cs,cs602,cs602
na,ee101,admissions,readmyscores,faculty,roster,ce,cs602,ee101
true,cs601,ee,write,faculty,transcript,ce,ee601,cs601
na,cs602,ce,addscore,staff,roster,admissions,ee101,cs101
true,ee101,ce,setstatus,staff,application,ce,cs602,ee101
false,ee101,ee,setstatus,staff,roster,ee,cs601,cs602
false,cs601,cs,checkstatus,student,gradebook,ce,ee101,cs101
false,ee601,admissions,read,advisor,gradebook,cs,cs601,cs101
true,ee601,ee,read,student,gradebook,ee,ee601,cs601
true,cs101,cs,changescore,student,transcript,ee,cs601,cs101
false,cs601,ce,addscore,staff,roster,admissions,cs601,cs601
true,cs602,ce,write,staff,application,ee,cs101,cs601
false,cs602,registrar,changescore,staff,transcript,registrar,cs601,ee601
true,cs602,cs,addscore,faculty,gradebook,admissions,ee601,ee101
true,cs101,cs,checkstatus,faculty,gradebook,ce,ee601,ee601
true,cs101,admissions,write,advisor,application,ee,cs101,cs101
true,cs601,admissions,checkstatus,advisor,gradebook,registrar,cs602,ee101
true,ee601,cs,setstatus,faculty,transcript,cs,cs101,cs602
false,ee101,cs,setstatus,student,application,cs,ee601,cs101
false,cs101,cs,addscore,advisor,transcript,ee,cs601,cs601
true,ee101,ee,addscore,staff,application,ee,cs601,ee101
true,cs601,registrar,readmyscores,student,gradebook,registrar,cs602,cs101
na,cs602,cs,read,staff,roster,cs,ee601,cs101
na,ee101,ce,readmyscores,staff,transcript,cs,cs602,cs101
false,ee601,registrar,write,faculty,roster,ee,cs101,cs101
false,cs101,cs,write,student,gradebook,admissions,cs101,ee601
na,ee101,admissions,readmyscores,staff,roster,admissions,cs101,ee101
false,ee101,admissions,addscore,staff,gradebook,registrar,cs101,cs601
na,cs602,registrar,write,advisor,roster,ee,cs602,ee601
false,ee601,registrar,setstatus,student,transcript,cs,ee601,cs601
true,cs101,registrar,addscore,staff,transcript,cs,cs601,ee601
na,ee101,registrar,changescore,faculty,roster,cs,ee101,ee101
false,ee601,registrar,changescore,advisor,application,ce,cs101,cs101
na,cs602,cs,readmyscores,staff,application,registrar,cs101,cs601
na,cs602,admissions,write,staff,application,cs,ee601,cs101
false,ee601,ce,addscore,faculty,transcript,registrar,ee101,cs101
na,ee601,ce,changescore,staff,transcript,registrar,cs601,ee601
false,ee101,cs,checkstatus,student,transcript,admissions,ee101,cs602
na,cs101,cs,changescore,faculty,transcript,registrar,ee101,cs602
na,ee101,admissions,readmyscores,advisor,application,admissions,ee601,ee601
true,ee601,ee,read,advisor,gradebook,ee,cs601,ee101
na,ee101,cs,readmyscores,student,transcript,registrar,cs601,ee601
na,ee601,registrar,write,student,transcript,ce,cs601,cs602
false,ee101,registrar,changescore,student,application,cs,ee601,cs101
false,cs601,ce,write,advisor,application,admissions,cs602,cs602
true,cs602,ce,readmyscores,student,application,ce,cs101,cs601
true,ee101,registrar,setstatus,faculty,gradebook,cs,ee601,ee101
na,cs601,ce,write,advisor,gradebook,admissions,cs101,cs601
na,cs602,ce,changescore,faculty,transcript,registrar,ee101,cs601
na,cs601,ee,write,staff,gradebook,ce,cs602,cs101
na,ee601,admissions,readmyscores,advisor,gradebook,ee,cs602,ee101
na,ee101,cs,readmyscores,faculty,roster,registrar,ee101,ee101
true,cs601,registrar,changescore,staff,roster,admissions,ee101,ee601
true,ee601,ee,write,faculty,roster,ee,cs601,cs602
na,ee101,admissions,addscore,student,application,ce,cs101,cs601
na,ee101,registrar,setstatus,staff,gradebook,admissions,cs601,cs601
true,cs601,ee,read,staff,application,ce,cs601,ee601
false,cs602,ee,checkstatus,advisor,application,cs,ee601,ee601
na,cs602,cs,changescore,advisor,gradebook,ee,cs602,cs602
false,ee101,cs,read,student,application,registrar,cs101,ee601
na,cs101,ee,checkstatus,staff,roster,registrar,ee601,cs602
false,cs601,admissions,checkstatus,faculty,transcript,admissions,cs602,cs602
true,ee601,admissions,readmyscores,staff,application,cs,cs601,cs601
na,cs101,ce,readmyscores,faculty,application,cs,cs101,ee101
true,ee101,ee,readmyscores,staff,transcript,registrar,ee101,cs101
false,ee601,ce,changescore,faculty,transcript,ce,cs602,cs602
true,cs601,cs,read,faculty,transcript,ee,ee601,ee601
false,ee601,cs,checkstatus,staff,gradebook,ce,ee601,ee601
false,cs101,ee,readmyscores,student,roster,cs,cs601,ee601
na,cs101,cs,write,faculty,gradebook,registrar,ee101,cs101
false,cs101,registrar,checkstatus,advisor,roster,ce,cs601,cs602
true,ee601,admissions,write,faculty,roster,cs,ee101,cs601
na,cs101,admissions,setstatus,student,roster,admissions,cs601,ee601
false,ee101,ce,addscore,staff,roster,ee,cs101,ee601
na,cs101,ee,write,staff,transcript,cs,ee601,ee601
na,ee101,ce,changescore,advisor,gradebook,ce,cs601,cs601
na,ee601,ce,readmyscores,staff,gradebook,registrar,ee101,ee601
true,cs602,cs,checkstatus,advisor,application,ce,cs101,cs602
false,cs602,registrar,checkstatus,advisor,transcript,ee,ee101,ee101
na,ee101,ce,changescore,advisor,gradebook,cs,cs602,cs601
false,cs101,registrar,changescore,faculty,transcript,cs,ee601,cs602
na,ee101,ee,setstatus,faculty,application,ce,cs602,ee101
na,cs602,ce,setstatus,advisor,transcript,ce,ee101,cs601
na,ee101,registrar,changescore,student,application,ee,cs101,cs101
true,ee101,admissions,setstatus,staff,roster,cs,cs601,ee601
false,cs101,cs,changescore,staff,roster,ee,cs602,ee101
true,ee601,registrar,read,advisor,application,cs,ee101,cs601
false,cs602,ce,read,student,transcript,ee,ee601,ee101
false,cs601,ce,checkstatus,staff,transcript,cs,ee601,cs602
na,ee101,admissions,addscore,faculty,gradebook,ce,cs101,cs602
false,ee101,ee,setstatus,staff,roster,registrar,ee601,ee601
false,cs602,ee,read,advisor,roster,registrar,cs602,ee601
true,ee101,cs,write,advisor,transcript,ee,ee601,cs601
na,cs101,ee,write,staff,roster,cs,cs101,cs602
false,ee601,registrar,readmyscores,faculty,roster,ee,ee601,cs601
na,cs602,ce,readmyscores,faculty,application,ce,cs101,ee601
false,cs602,registrar,checkstatus,staff,transcript,cs,cs101,cs601
na,cs101,admissions,setstatus,advisor,application,cs,cs602,ee601
false,cs602,ce,setstatus,advisor,transcript,admissions,cs601,cs601
na,ee601,cs,addscore,student,gradebook,registrar,cs602,cs101
false,cs601,cs,readmyscores,staff,roster,registrar,ee601,cs101
na,ee101,ce,checkstatus,faculty,gradebook,ce,ee601,ee601
na,cs602,cs,changescore,faculty,gradebook,ce,cs601,cs601
na,ee101,ce,readmyscores,faculty,gradebook,admissions,ee101,cs602
false,ee101,admissions,readmyscores,student,gradebook,registrar,ee101,cs101
true,ee601,admissions,checkstatus,advisor,gradebook,registrar,cs602,cs101
na,ee101,admissions,write,faculty,gradebook,admissions,cs101,ee101
false,ee601,ce,changescore,faculty,transcript,ce,cs602,cs602
true,ee601,ce,setstatus,student,transcript,admissions,cs601,ee101
true,ee101,ce,checkstatus,advisor,application,registrar,ee601,ee101
false,cs602,ce,readmyscores,advisor,transcript,registrar,cs601,cs601
true,ee101,admissions,read,faculty,gradebook,registrar,cs602,cs101
true,cs101,registrar,read,staff,application,registrar,cs601,ee601
na,ee601,cs,checkstatus,faculty,gradebook,admissions,cs601,ee601
false,ee101,cs,addscore,faculty,transcript,ee,ee601,ee601
na,cs602,cs,readmyscores,advisor,application,cs,ee601,ee601
false,cs101,ce,read,advisor,application,ce,ee601,ee601
na,ee601,registrar,readmyscores,faculty,transcript,admissions,ee101,ee601
na,cs602,ee,addscore,student,gradebook,cs,cs601,cs101
na,cs601,ee,setstatus,staff,gradebook,registrar,cs602,cs601
na,cs101,registrar,changescore,student,transcript,cs,cs101,cs601
na,ee101,ce,readmyscores,faculty,transcript,registrar,cs601,ee101
true,cs601,cs,changescore,advisor,transcript,admissions,ee601,ee601
false,cs602,cs,addscore,staff,gradebook,cs,cs601,ee101
false,cs101,ce,addscore,advisor,roster,cs,ee601,cs601
na,ee101,ce,checkstatus,student,roster,registrar,ee101,cs601
true,cs601,admissions,setstatus,staff,application,ee,ee101,cs602
na,ee101,admissions,readmyscores,faculty,gradebook,ce,cs101,cs602
false,ee601,ce,checkstatus,staff,application,ee,ee601,ee601
na,ee101,ce,changescore,advisor,transcript,ee,ee601,cs602
true,cs601,ee,changescore,faculty,roster,ee,cs602,cs101
false,cs101,registrar,checkstatus,staff,transcript,ee,ee101,ee101
true,cs601,admissions,changescore,faculty,application,ce,ee601,cs602
true,cs601,ce,addscore,advisor,application,ce,ee101,ee101
false,cs101,cs,addscore,staff,transcript,registrar,ee101,cs101
false,cs601,ee,setstatus,staff,application,ee,cs602,cs602
false,ee601,admissions,readmyscores,faculty,transcript,ce,cs601,cs601
false,cs602,ce,write,faculty,transcript,admissions,cs101,cs601
true,ee601,cs,read,advisor,roster,registrar,ee601,ee101
na,ee101,admissions,changescore,faculty,application,ce,cs101,cs601
na,cs101,cs,setstatus,staff,application,registrar,cs602,cs602
na,cs101,cs,setstatus,faculty,application,ce,ee101,cs101
na,cs601,ce,addscore,staff,roster,admissions,cs101,cs101
true,cs602,ce,checkstatus,staff,gradebook,cs,cs101,ee101
true,cs101,admissions,setstatus,student,application,cs,ee601,ee601
true,cs101,ce,write,advisor,transcript,ee,cs101,cs601
na,cs601,ce,readmyscores,faculty,gradebook,cs,ee601,ee101
true,cs101,cs,write,advisor,gradebook,registrar,ee101,cs101
na,cs602,admissions,readmyscores,staff,application,admissions,cs601,cs601
na,cs101,ee,addscore,student,application,ee,ee101,cs101
false,ee101,cs,addscore,advisor,transcript,ce,cs601,ee601
true,cs602,admissions,readmyscores,student,roster,ce,cs601,cs601
na,ee101,admissions,read,advisor,gradebook,registrar,cs602,cs101
na,ee101,cs,read,student,application,ee,ee601,cs601
false,cs602,ce,readmyscores,faculty,roster,ce,cs101,cs601
true,cs101,cs,readmyscores,staff,roster,cs,ee101,cs602
true,ee601,registrar,readmyscores,student,roster,ce,ee601,cs101
true,cs101,ce,checkstatus,student,transcript,cs,ee101,cs101
true,ee601,registrar,checkstatus,advisor,gradebook,ce,cs602,cs602
true,cs601,ee,read,advisor,application,registrar,cs602,cs101
true,cs602,ee,setstatus,staff,roster,registrar,cs602,ee601
true,cs602,ee,readmyscores,staff,roster,registrar,cs601,cs101
na,cs602,ce,readmyscores,staff,application,registrar,cs602,cs601
na,cs602,cs,readmyscores,staff,gradebook,admissions,cs602,cs601
true,cs101,ee,write,faculty,application,cs,cs602,ee601
na,cs601,ee,addscore,advisor,roster,cs,ee101,ee601
false,ee101,registrar,readmyscores,staff,transcript,admissions,cs601,cs602
true,ee601,cs,readmyscores,faculty,gradebook,ce,ee101,cs101
false,cs101,cs,read,faculty,application,cs,ee601,cs101
false,ee101,cs,write,advisor,application,ce,cs101,cs101
false,ee601,cs,changescore,faculty,transcript,admissions,ee101,cs101
false,ee601,ee,changescore,advisor,gradebook,ce,cs601,ee601
true,ee601,registrar,changescore,faculty,gradebook,ce,cs602,cs602
true,ee101,registrar,changescore,staff,gradebook,ce,ee601,ee101
na,ee601,registrar,readmyscores,faculty,transcript,ee,ee101,cs602
true,cs601,ce,readmyscores,staff,gradebook,cs,cs602,cs602
false,ee101,cs,write,faculty,gradebook,admissions,ee101,cs601
true,ee101,cs,checkstatus,student,transcript,ce,cs601,cs101
na,cs602,registrar,readmyscores,staff,application,ce,cs101,ee601
false,ee601,ce,readmyscores,student,roster,admissions,cs601,ee601
na,ee601,cs,read,advisor,roster,registrar,cs101,ee601
false,ee101,cs,addscore,faculty,application,admissions,cs101,cs601
na,cs601,ce,addscore,staff,roster,cs,ee101,ee601
true,cs602,cs,addscore,student,transcript,registrar,cs101,cs101
na,cs101,admissions,readmyscores,staff,transcript,registrar,ee101,cs602
true,cs101,cs,write,advisor,application,admissions,cs602,cs602
false,cs101,admissions,checkstatus,staff,transcript,admissions,cs601,cs601
true,ee101,admissions,readmyscores,staff,application,admissions,ee601,ee101
false,ee101,registrar,checkstatus,faculty,gradebook,admissions,cs601,cs602
na,cs602,ee,setstatus,student,gradebook,registrar,ee601,cs101
false,cs601,cs,checkstatus,faculty,roster,ee,ee601,cs601
true,ee601,ee,read,advisor,transcript,ee,ee101,cs601
false,cs101,cs,addscore,faculty,application,registrar,cs101,cs101
true,cs601,ee,read,student,transcript,ce,cs602,cs601
false,ee601,ce,write,advisor,transcript,ce,cs101,ee101
na,cs101,admissions,checkstatus,faculty,transcript,ce,ee601,cs602
na,ee101,cs,setstatus,advisor,transcript,registrar,cs101,cs602
true,cs602,registrar,checkstatus,advisor,transcript,cs,cs602,ee601
false,cs602,ee,write,staff,roster,ce,ee601,ee101
true,cs602,registrar,addscore,faculty,gradebook,ce,cs101,ee101
false,ee101,admissions,addscore,faculty,application,cs,cs101,ee601
na,cs602,cs,setstatus,advisor,gradebook,ce,ee601,cs602
na,ee101,ce,checkstatus,advisor,roster,admissions,cs101,cs101
false,ee601,cs,write,staff,gradebook,registrar,cs101,cs601
false,ee601,cs,readmyscores,staff,gradebook,registrar,ee601,ee601
true,ee601,admissions,checkstatus,faculty,application,registrar,ee101,cs601
false,cs101,registrar,read,advisor,gradebook,ce,cs602,cs601
false,cs602,ee,changescore,faculty,application,ce,cs601,ee601
false,ee101,ce,setstatus,staff,gradebook,admissions,cs601,cs601
false,cs601,admissions,readmyscores,student,transcript,cs,cs101,cs101
na,cs601,ee,checkstatus,staff,application,registrar,cs101,ee601
false,cs601,admissions,read,staff,roster,ce,ee101,cs101
na,cs602,ee,readmyscores,advisor,application,registrar,cs601,cs101
true,cs101,cs,write,student,application,admissions,ee101,cs602
na,cs602,registrar,setstatus,staff,roster,cs,cs602,ee101
na,cs602,ce,setstatus,faculty,transcript,cs,cs602,cs601
false,cs601,ce,readmyscores,staff,gradebook,cs,cs601,ee601
na,ee601,cs,read,advisor,transcript,ee,cs601,cs602
false,cs601,cs,setstatus,staff,gradebook,ee,cs602,cs602
true,cs101,registrar,checkstatus,faculty,application,cs,cs101,cs101
na,ee601,cs,checkstatus,faculty,roster,registrar,ee101,cs101
na,cs101,registrar,read,student,roster,registrar,cs602,ee101
false,cs601,registrar,checkstatus,advisor,roster,admissions,cs602,ee101
false,cs101,registrar,changescore,advisor,gradebook,ee,cs602,cs101
true,ee601,cs,readmyscores,faculty,roster,ee,cs101,cs601
na,cs601,cs,setstatus,advisor,transcript,cs,cs601,ee101
true,cs101,cs,setstatus,advisor,gradebook,ce,cs601,cs601
false,cs101,ce,checkstatus,advisor,gradebook,ce,ee101,ee101
na,cs101,admissions,readmyscores,staff,transcript,ee,cs602,cs101
na,ee101,admissions,setstatus,student,application,ee,cs602,cs601
na,cs601,cs,changescore,faculty,application,registrar,cs101,ee601
na,cs101,ce,changescore,faculty,gradebook,admissions,cs601,cs602
false,cs601,ee,addscore,advisor,transcript,ee,cs101,ee601
false,cs101,admissions,checkstatus,advisor,gradebook,cs,ee101,ee601
na,cs101,ce,read,faculty,application,cs,cs601,cs601
na,cs601,registrar,setstatus,advisor,gradebook,ee,ee601,ee601
false,cs101,admissions,setstatus,staff,roster,ce,cs101,cs601
true,ee101,registrar,read,faculty,application,admissions,cs101,cs601
na,ee601,ee,addscore,faculty,gradebook,registrar,ee601,cs601
true,cs601,ee,readmyscores,student,roster,ce,cs101,ee101
na,ee101,ee,write,advisor,application,admissions,ee101,ee101
na,ee601,admissions,setstatus,advisor,application,registrar,cs101,ee601
true,cs101,ee,checkstatus,advisor,application,ee,ee601,ee101
true,ee601,ee,changescore,student,transcript,admissions,ee601,ee101
na,cs602,registrar,checkstatus,student,roster,ee,ee101,ee101
na,ee601,admissions,readmyscores,faculty,roster,ce,cs602,cs601
na,cs601,admissions,readmyscores,advisor,gradebook,cs,cs602,ee601
true,cs602,admissions,checkstatus,advisor,roster,registrar,ee601,ee601
false,cs602,registrar,write,faculty,application,admissions,cs101,cs601
true,ee601,ce,checkstatus,student,gradebook,registrar,ee101,cs602
true,cs601,ce,changescore,staff,application,ee,ee601,ee101
false,cs101,ce,checkstatus,faculty,transcript,ee,ee601,cs602
na,ee601,admissions,checkstatus,staff,roster,cs,cs601,ee601
true,cs602,cs,read,student,gradebook,ee,ee601,cs601
true,cs101,registrar,checkstatus,advisor,gradebook,ee,cs101,ee101
false,ee101,admissions,addscore,staff,application,ee,cs601,ee101
true,ee601,admissions,readmyscores,advisor,transcript,ce,ee601,ee601
true,cs602,registrar,setstatus,student,roster,ee,ee101,cs601
false,ee601,ee,addscore,faculty,roster,ce,cs101,ee601
false,cs601,ce,addscore,staff,application,registrar,cs101,ee101
true,cs602,ce,addscore,faculty,application,ce,cs601,cs601
true,cs602,registrar,addscore,advisor,gradebook,cs,cs601,cs601
na,cs601,registrar,setstatus,student,gradebook,cs,cs601,cs602
false,cs602,cs,readmyscores,student,gradebook,ee,cs601,cs101
na,cs101,registrar,write,faculty,application,registrar,ee101,ee101
true,cs601,admissions,readmyscores,advisor,application,registrar,ee601,ee101
na,ee601,cs,checkstatus,staff,transcript,admissions,cs602,cs602
false,cs601,registrar,setstatus,student,roster,registrar,ee101,cs601
true,ee101,ee,setstatus,faculty,application,ee,ee101,ee101
true,ee601,cs,readmyscores,student,transcript,registrar,ee101,cs601
na,cs602,ce,write,staff,gradebook,cs,cs602,cs602
true,ee601,cs,readmyscores,advisor,transcript,ee,ee101,ee101
true,ee101,ce,write,faculty,application,cs,cs601,cs101
na,ee601,ce,addscore,staff,gradebook,ce,ee101,cs601
false,cs101,ee,write,advisor,roster,ce,cs101,cs101
false,cs101,ce,write,advisor,application,ee,ee601,cs101
false,ee101,cs,readmyscores,staff,transcript,admissions,ee601,cs601
true,ee101,ee,setstatus,faculty,transcript,registrar,cs101,cs602
true,cs101,admissions,setstatus,staff,gradebook,ce,cs601,ee101
na,cs602,admissions,setstatus,student,application,ee,cs101,ee101
true,cs101,ee,readmyscores,staff,transcript,registrar,cs602,ee601
true,cs602,admissions,read,staff,roster,ce,cs601,ee101
true,cs601,admissions,setstatus,faculty,gradebook,ce,cs101,ee101
true,ee601,ee,write,student,application,ce,ee101,cs601
na,cs101,ce,addscore,advisor,application,registrar,cs602,cs601
true,cs101,ce,checkstatus,student,roster,registrar,ee601,cs101
na,cs601,admissions,checkstatus,staff,transcript,ce,ee601,cs602
false,ee101,ee,readmyscores,student,gradebook,admissions,ee101,ee101
na,ee601,ce,checkstatus,staff,application,ee,cs602,ee601
false,cs602,registrar,setstatus,student,transcript,ee,cs101,ee101
true,cs101,admissions,addscore,student,transcript,ee,ee601,ee101
true,cs101,registrar,addscore,faculty,roster,registrar,ee601,ee101
na,ee101,ee,checkstatus,faculty,roster,cs,cs101,cs602
false,cs602,registrar,read,advisor,application,ce,cs601,cs101
na,cs101,ee,changescore,faculty,roster,ce,ee101,cs601
na,cs101,registrar,setstatus,student,roster,cs,cs602,ee601
na,ee601,ee,setstatus,advisor,gradebook,ce,cs101,ee601
false,ee101,admissions,write,faculty,transcript,cs,cs101,cs602
na,cs601,ce,readmyscores,student,gradebook,admissions,ee101,cs601
na,cs101,admissions,setstatus,advisor,transcript,ce,cs601,cs601
false,ee101,ce,read,advisor,gradebook,registrar,cs101,cs602
false,cs101,cs,addscore,staff,transcript,registrar,ee101,cs101
false,ee101,ee,checkstatus,advisor,transcript,ee,cs602,cs602
true,ee101,admissions,checkstatus,advisor,transcript,ee,cs101,ee601
true,cs602,registrar,addscore,staff,transcript,ee,ee101,ee601
na,cs101,cs,addscore,student,gradebook,admissions,ee101,cs601
na,cs601,registrar,readmyscores,advisor,roster,cs,cs602,cs601
true,ee101,ee,setstatus,advisor,transcript,cs,cs602,cs101
false,cs601,admissions,write,staff,gradebook,registrar,cs101,cs601
na,cs601,registrar,changescore,faculty,roster,ce,cs101,ee601
false,cs602,cs,write,advisor,roster,ce,ee101,cs101
false,cs602,registrar,read,student,application,registrar,ee601,ee101
true,cs601,cs,setstatus,faculty,transcript,ce,ee101,cs602
false,cs602,cs,checkstatus,advisor,transcript,registrar,cs101,ee101
true,cs101,admissions,checkstatus,staff,transcript,admissions,ee101,ee101
false,ee101,admissions,write,staff,application,registrar,cs602,cs101
false,ee101,cs,read,advisor,roster,ee,ee101,cs602
na,cs101,ee,readmyscores,staff,roster,registrar,cs602,cs601
na,ee601,ce,checkstatus,staff,gradebook,registrar,cs601,ee101
na,cs602,cs,readmyscores,student,transcript,registrar,ee101,cs601
true,cs601,cs,changescore,advisor,application,cs,ee101,cs601
na,cs101,ee,setstatus,faculty,gradebook,cs,ee101,cs101
false,cs101,registrar,write,student,gradebook,ee,ee601,cs601
na,ee101,ee,changescore,student,transcript,cs,ee601,ee101
true,cs101,ee,checkstatus,advisor,transcript,admissions,cs101,ee101
false,ee101,cs,checkstatus,staff,roster,ee,cs602,cs101
false,cs601,cs,addscore,advisor,gradebook,ce,cs602,cs101
na,ee101,registrar,addscore,staff,gradebook,registrar,ee101,cs101
na,ee601,ce,setstatus,faculty,transcript,admissions,cs101,ee101
na,ee601,admissions,addscore,faculty,application,admissions,ee601,cs601
na,ee601,cs,write,student,application,ee,cs101,cs101
false,ee101,admissions,write,staff,roster,ce,cs101,cs601
na,ee601,cs,checkstatus,staff,gradebook,registrar,ee101,ee601
true,cs601,registrar,changescore,faculty,roster,registrar,cs601,cs602
true,ee101,registrar,write,student,gradebook,admissions,cs602,cs601
false,cs601,cs,changescore,staff,gradebook,registrar,cs601,cs101
true,ee101,ee,addscore,faculty,roster,cs,cs601,cs101
na,ee601,ee,changescore,advisor,roster,cs,ee101,cs101
true,ee101,registrar,addscore,student,application,admissions,cs101,cs601
na,ee101,admissions,setstatus,student,application,registrar,cs602,cs602
na,cs101,ee,readmyscores,student,transcript,admissions,ee601,ee101
false,ee601,admissions,setstatus,advisor,gradebook,admissions,cs602,cs601
true,cs602,registrar,readmyscores,staff,transcript,ce,ee101,ee601
false,cs601,ee,read,staff,roster,cs,cs602,ee601
true,ee101,ee,addscore,staff,gradebook,ce,cs601,cs601
true,ee601,admissions,readmyscores,advisor,application,ee,cs601,cs602
false,ee601,cs,changescore,student,roster,cs,cs601,cs602
na,cs101,cs,setstatus,advisor,application,ee,cs601,cs601
na,cs101,cs,readmyscores,student,roster,cs,cs602,ee101
na,cs101,ee,checkstatus,staff,roster,registrar,ee101,cs601
true,ee101,cs,changescore,advisor,application,admissions,cs602,ee601
na,ee101,ee,write,advisor,gradebook,admissions,ee601,cs101
na,cs101,ce,write,advisor,gradebook,ce,ee601,ee101
false,ee601,cs,changescore,advisor,gradebook,cs,cs602,cs101
true,ee101,cs,checkstatus,staff,roster,ce,cs101,cs101
true,cs101,ee,checkstatus,faculty,transcript,cs,cs101,ee601
true,ee601,registrar,addscore,staff,application,cs,cs601,ee101
true,ee101,cs,checkstatus,faculty,transcript,ee,ee101,cs602
true,cs602,ce,write,advisor,gradebook,ee,ee101,cs602
na,cs602,ee,checkstatus,staff,roster,ce,cs101,ee601
na,ee601,ce,setstatus,staff,application,ce,ee601,ee601
false,cs602,ce,write,faculty,transcript,admissions,cs101,cs602
false,ee601,ee,readmyscores,staff,transcript,ee,cs101,ee101
false,cs601,ce,readmyscores,advisor,transcript,ce,cs602,cs601
true,cs601,ce,checkstatus,staff,application,registrar,cs601,cs101
false,cs601,cs,write,advisor,gradebook,registrar,cs601,ee101
true,ee601,ee,setstatus,advisor,application,ce,ee601,cs602
true,cs101,registrar,changescore,faculty,transcript,cs,cs602,cs101
false,cs101,ce,checkstatus,faculty,application,cs,cs601,cs101
false,ee101,ee,checkstatus,student,gradebook,cs,ee601,cs101
na,ee601,cs,read,staff,gradebook,ce,ee101,ee601
false,cs601,registrar,addscore,student,application,cs,ee601,cs101
true,ee101,ee,write,advisor,application,admissions,ee601,ee101
na,ee101,ce,setstatus,staff,roster,ce,ee601,cs601
na,cs602,admissions,checkstatus,staff,roster,registrar,cs101,ee601
na,ee601,ce,checkstatus,faculty,application,ce,cs602,cs601
true,cs602,registrar,checkstatus,advisor,gradebook,registrar,cs601,ee101
true,ee601,cs,checkstatus,student,transcript,ce,cs602,ee101
false,ee601,cs,setstatus,advisor,application,ce,ee101,ee601
false,ee101,ce,setstatus,advisor,gradebook,ee,ee101,cs602
false,ee601,admissions,write,student,transcript,ce,cs601,cs602
false,ee601,registrar,setstatus,staff,application,ee,ee601,cs602
na,ee601,cs,readmyscores,student,transcript,cs,cs602,ee101
false,cs601,admissions,checkstatus,student,transcript,registrar,cs602,cs601
false,cs601,admissions,readmyscores,staff,application,admissions,cs101,ee601
na,cs101,ee,write,faculty,gradebook,ce,cs101,ee601
true,ee601,ee,read,staff,gradebook,ce,cs101,cs602
true,ee601,admissions,addscore,advisor,gradebook,admissions,cs601,cs601
true,ee101,ee,addscore,faculty,roster,admissions,cs601,cs601
na,cs101,cs,readmyscores,staff,transcript,ee,cs101,cs602
false,cs602,admissions,setstatus,staff,application,cs,cs101,cs602
false,ee601,ce,write,advisor,application,ee,ee101,ee601
na,ee101,registrar,addscore,staff,gradebook,registrar,cs101,ee601
false,ee101,ee,read,student,gradebook,ce,ee101,ee601
true,cs602,ee,changescore,staff,application,ee,cs601,cs602
true,cs601,admissions,read,faculty,transcript,ce,cs602,cs601
false,cs101,cs,setstatus,advisor,gradebook,admissions,cs601,ee601
true,ee101,registrar,checkstatus,student,roster,admissions,ee601,ee601
false,ee101,ce,readmyscores,advisor,application,cs,cs601,ee601
true,cs602,registrar,checkstatus,faculty,transcript,registrar,ee101,cs101
true,ee601,ce,write,staff,transcript,ce,cs101,cs601
true,ee601,ce,readmyscores,student,roster,ee,cs601,ee601
true,cs602,ce,changescore,staff,transcript,admissions,cs101,ee101
na,ee601,registrar,changescore,faculty,application,ee,ee601,cs601
na,cs602,ce,write,faculty,application,cs,cs101,cs101
na,cs602,registrar,setstatus,faculty,application,cs,cs602,cs602
true,cs602,cs,changescore,faculty,transcript,ee,ee101,cs602
na,cs602,registrar,readmyscores,faculty,roster,ce,cs601,cs602
true,ee101,registrar,read,student,gradebook,ee,ee601,cs601
na,ee601,ee,addscore,advisor,transcript,ee,ee101,ee601
false,cs101,cs,read,advisor,gradebook,cs,ee101,cs602
true,ee101,admissions,read,staff,gradebook,registrar,cs602,ee101
true,cs601,admissions,read,advisor,gradebook,ee,cs101,cs602
false,cs602,cs,setstatus,faculty,roster,registrar,cs101,ee601
false,cs101,ee,setstatus,faculty,transcript,ee,ee101,ee101
na,ee601,admissions,readmyscores,advisor,roster,ee,ee601,cs602
na,ee101,admissions,write,advisor,transcript,ce,ee101,cs101
true,ee601,registrar,readmyscores,student,transcript,ee,cs601,ee101
false,cs601,ce,changescore,advisor,gradebook,ee,cs602,cs101
false,cs601,ce,checkstatus,staff,gradebook,ee,cs602,ee601
true,ee601,cs,read,staff,application,ee,cs602,cs601
true,ee601,ee,setstatus,student,gradebook,cs,ee101,ee101
true,cs101,cs,changescore,staff,roster,admissions,cs602,ee601
na,cs101,ee,addscore,staff,gradebook,registrar,ee101,ee101
true,cs602,registrar,write,staff,application,ce,cs601,cs602
